claimId,product,aspect,condition,claimType,directionLabel,question,answer,positive,negative,neutral,spoke,silent,cell,confidence,hedgeReasons,limitations,evidenceCount,quotes
p005|skinTrouble=미기재|밀착력,퓌 3D 볼류밍 글로스,밀착력,피부고민을 안 밝힌 리뷰,conditional,혼재,이 글로스 바르면 입술에 계속 밀착돼 있을까?,바르는 순간부터 촉촉하고 도톰하게 밀착되면서 세로 주름도 덜 부각된다는 평이 많다. 다만 일부는 시간이 지나면 제형이 입 안쪽으로 밀려 들어온다는 불편을 겪었다.,14,2,0,16,126,142,hedged,의견이 갈린다 · 말하지 않은 사람이 많다 · 게이트가 한계를 남겼다,소수가 잡음 범위 · 태거 방향 오류 가능,3,"[positive] 바르는 순간 촉촉하게 밀착되면서 (리뷰 61406765)
[positive] 특히 입술에 도톰하게 밀착되어 세로 주름이 부각되지 않고 (리뷰 61285595)
[negative] 왜자꾸 입에 들어감??? (리뷰 63136760)"
p005|skinType=미기재|밀착력,퓌 3D 볼류밍 글로스,밀착력,피부타입을 안 밝힌 리뷰,conditional,혼재,립글로스인데 겉돌지 않고 입술에 밀착될까?,발랐을 때 미끄러지지 않고 입술에 도톰하게 밀착되면서 세로 주름도 덜 부각된다는 평이 많다. 시간이 지나도 밀착감이 유지된다는 언급도 함께 나온다. 다만 일부는 발림이 너무 무르거나 양이 많으면 입 안쪽으로 밀려 들어간다는 불편을 이야기한다.,12,2,0,14,109,123,hedged,의견이 갈린다 · 말하지 않은 사람이 많다 · 게이트가 한계를 남겼다,소수가 잡음 범위 · 태거 방향 오류 가능,4,"[positive] 제형이 도톰하게 밀착되면서 (리뷰 63262279)
[positive] 시간이 지나면 입술에 밀착되서 (리뷰 63234726)
[positive] 입술에 미끄러지지 않고 착 밀착돼서 (리뷰 61372625)
[negative] 왜자꾸 입에 들어감??? (리뷰 63136760)"
p005|skinTrouble=C04|발림감/텍스처,퓌 3D 볼류밍 글로스,발림감/텍스처,각질 고민,conditional,혼재,각질 있는 입술인데 이거 바르면 각질이 더 도드라지지 않을까?,"쫀쫀하면서도 촉촉한 제형이라 각질이 부각되지 않고 부드럽게 발린다는 말이 많다. 다만 팁에서 나오는 양이 너무 적어 바르는 과정 자체가 불편하다는 언급이 있고, 다른 제품보다 끈적함이 더 느껴진다는 의견도 있다.",7,2,1,10,27,37,hedged,의견이 갈린다 · 말하지 않은 사람이 많다 · 게이트가 한계를 남겼다,태거 방향 오류 가능,3,"[positive] 촉촉한 제형이라 각질 부각 없이 부드럽게 발리고 (리뷰 63071950)
[negative] 팁에 묻어져 나오는 양이 너무 적어서 (리뷰 63731171)
[neutral] 얼터보다 끈적한 듯 (리뷰 63911805)"
p005|skinType=A02|발림감/텍스처,퓌 3D 볼류밍 글로스,발림감/텍스처,건성 피부,conditional,긍정,건성인데 이 글로스 발림감이 부드러울까?,"촉촉한 타입이라 입술에 쓱쓱 발리고, 부드러우면서도 쫀쫀해 흘러내리지 않는다는 말이 많다. 도톰하게 올라가는 글로스 타입이라는 언급도 있어, 가볍기보다는 밀착감 있게 발리는 편으로 보인다.",10,0,0,10,49,59,hedged,말하지 않은 사람이 많다 · 게이트가 한계를 남겼다,태거 방향 오류 가능,3,"[positive] 촉촉한 타입이라서 입술에 쓱쓱- 잘 발리고 (리뷰 61372932)
[positive] 제형은 딱 적당히 쫀쫀한 글로스라서 흘러내리지 않아서 좋구 (리뷰 61683868)
[positive] 끈적 도톰하게 올라가는 글로스 타입이고 (리뷰 61618173)"
p005|skinTrouble=C02|발림감/텍스처,퓌 3D 볼류밍 글로스,발림감/텍스처,미백 고민,conditional,혼재,"글로스 발림감이 부드러운 편일까, 아니면 꾸덕하게 걸릴까?","촉촉한 타입이라 입술에 부드럽게 잘 발린다는 평이 많고, 펜슬 라인도 밀착이 좋다는 언급이 함께 나온다. 다만 일부는 바를 때 꾸덕한 느낌이 있다고 하고, 머리카락이 달라붙는 끈적함을 지적하기도 한다. 발림성 자체가 별로였다는 반응도 소수 있다.",11,3,3,17,49,66,hedged,의견이 갈린다 · 말하지 않은 사람이 많다 · 게이트가 한계를 남겼다,태거 방향 오류 가능,5,"[positive] 촉촉한 타입이라서 입술에 쓱쓱- 잘 발리고 (리뷰 61372932)
[positive] 립펜슬이 발림성이 밀착되고 좋더라구요 (리뷰 61504514)
[neutral] 발릴때는 좀 꾸덕한느낌인데 (리뷰 62410393)
[neutral] 머리카락 달라붙는 끈적함은 있음 (리뷰 62762293)
[negative] 발림성도 썩… (리뷰 62705514)"
p005|skinType=A03|발림감/텍스처,퓌 3D 볼류밍 글로스,발림감/텍스처,복합성 피부,conditional,혼재,복합성인데 발림성은 괜찮을까?,"유리막처럼 투명하고 맑게 밀착되면서 발림성이 좋다는 평이 많다. 다만 발릴 때 꾸덕한 느낌이 든다는 언급이 있고, 생각보다 끈적이지는 않는다는 반응도 함께 나온다.",15,3,2,20,92,112,hedged,의견이 갈린다 · 말하지 않은 사람이 많다 · 게이트가 한계를 남겼다,태거 방향 오류 가능,3,"[positive] 유리막처럼 투명하고 맑게 올라옵니다 (리뷰 63805939)
[neutral] 발릴때는 좀 꾸덕한느낌인데 (리뷰 62410393)
[negative] 생각보다 너무 끈덕이지는 않는 것 같아요 (리뷰 62323827)"
p005|product=None|발림감/텍스처,퓌 3D 볼류밍 글로스,발림감/텍스처,조건 없음 (이 제품 리뷰 전체),unconditional,혼재,"이 글로스, 발림성은 부드러운 편일까?","크리미하고 가볍게 발리면서 유리막처럼 투명한 광택이 올라온다는 말이 많다. 초반에 살짝 끈적임이 느껴진다는 언급도 함께 나오지만 곧 괜찮아진다는 분위기다. 다만 팁에서 나오는 양이 너무 적다는 지적이 있어, 이 부분은 발림감 자체보다 사용감에서 걸린다는 의견이다.",59,8,9,76,318,394,hedged,의견이 갈린다 · 말하지 않은 사람이 많다 · 게이트가 한계를 남겼다,태거 방향 오류 가능,4,"[positive] 정~말 크리미하게 발림 (리뷰 61575542)
[positive] 유리막처럼 투명하고 맑게 올라옵니다 (리뷰 63805939)
[neutral] 초반에 제형때매 살짝 끈적임이 있긴하지만 (리뷰 63234726)
[negative] 팁에 묻어져 나오는 양이 너무 적어서 (리뷰 63731171)"
p005|skinType=A01|발림감/텍스처,퓌 3D 볼류밍 글로스,발림감/텍스처,지성 피부,conditional,긍정,지성인데 이거 바르면 밀리거나 뭉치지 않을까?,"크리미하게 부드럽게 발리면서도 밀리지 않는다는 후기가 많다. 묽지 않고 적당히 찐덕한 질감이라 입술에 붙어 있는 느낌을 준다는 언급도 함께 나온다. 다른 제품보다 끈적한 편이라는 말도 있지만, 이는 밀림에 대한 불만이 아니라 질감 차이를 짚은 정도다.",8,0,1,9,39,48,hedged,말하지 않은 사람이 많다 · 게이트가 한계를 남겼다,태거 방향 오류 가능,4,"[positive] 정~말 크리미하게 발림 (리뷰 61575542)
[positive] 글로스답게 부드럽게 발리는데 밀리지 않아서 (리뷰 62303239)
[positive] 묽은게 아니라 적당한 찐덕함이 있는 틴트고 (리뷰 61321739)
[neutral] 얼터보다 끈적한 듯 (리뷰 63911805)"
p005|skinTrouble=C05|발림감/텍스처,퓌 3D 볼류밍 글로스,발림감/텍스처,트러블 고민,conditional,혼재,트러블 피부인데 발림감이 부드럽고 쫀쫀할까?,가볍게 발리면서도 흘러내리지 않는 쫀쫀한 텍스처로 입술을 도톰하게 감싸준다는 평이 많다. 다만 팁에 묻어 나오는 양이 너무 적다는 불만이 있어 한 번에 바르는 양 조절이 아쉬울 수 있다. 다른 제품과 비교해 다소 끈적한 편이라는 언급도 함께 나온다.,9,1,2,12,67,79,hedged,의견이 갈린다 · 말하지 않은 사람이 많다 · 게이트가 한계를 남겼다,소수가 잡음 범위 · 반대 1명 · 태거 방향 오류 가능,5,"[positive] 가볍게 발리는데 (리뷰 61444467)
[positive] 제형은 딱 적당히 쫀쫀한 글로스라서 흘러내리지 않아서 좋구 (리뷰 61683868)
[positive] 입술을 도톰하게 감싸주는 쫀쫀한 텍스처라 (리뷰 63100276)
[negative] 팁에 묻어져 나오는 양이 너무 적어서 (리뷰 63731171)
[neutral] 얼터보다 끈적한 듯 (리뷰 63911805)"
p005|skinTrouble=미기재|발림감/텍스처,퓌 3D 볼류밍 글로스,발림감/텍스처,피부고민을 안 밝힌 리뷰,conditional,혼재,"글로스 발림감이 부드러운 편일까, 끈적이거나 무겁게 뜨진 않을까?","꾸덕하면서도 뭉치지 않고 부드럽게 발린다는 평이 많고, 스틱형 립 중 발림성이 가장 좋다는 말까지 나온다. 초반에 제형 때문에 살짝 끈적임이 느껴진다는 언급이 있지만 심하게 찐득거리진 않는다는 쪽이다. 다만 소수는 가끔 무겁게 발리는 느낌이 있다고 말한다.",18,3,3,24,118,142,hedged,의견이 갈린다 · 말하지 않은 사람이 많다 · 게이트가 한계를 남겼다,태거 방향 오류 가능,4,"[positive] 발림성 무지하게 부드럽고 좋습니다 (리뷰 62078909)
[positive] 끈적이는 발림성인데도 뭉치지도 않고 너무 찐득거리지도 않고 (리뷰 61289529)
[neutral] 초반에 제형때매 살짝 끈적임이 있긴하지만 (리뷰 63234726)
[negative] 가끔가다 좀 무겁게 발리는 거 같지만 (리뷰 62720273)"
p005|skinType=미기재|발림감/텍스처,퓌 3D 볼류밍 글로스,발림감/텍스처,피부타입을 안 밝힌 리뷰,conditional,혼재,"발림성이 부드러운 편일까, 무겁게 뜨는 편일까?","부드럽게 발리면서 촉촉하고, 끈적이는 제형인데도 뭉치지 않는다는 말이 많다. 다만 꾸덕하고 두텁게 발린다는 언급과 함께, 가끔 무겁게 발리는 느낌이 든다는 말도 있다. 초반에 살짝 끈적임이 있다는 언급도 함께 나온다.",17,3,2,22,101,123,hedged,의견이 갈린다 · 말하지 않은 사람이 많다 · 게이트가 한계를 남겼다,태거 방향 오류 가능,4,"[positive] 발림성 무지하게 부드럽고 좋습니다 (리뷰 62078909)
[positive] 끈적이는 발림성인데도 뭉치지도 않고 너무 찐득거리지도 않고 (리뷰 61289529)
[neutral] 초반에 제형때매 살짝 끈적임이 있긴하지만 (리뷰 63234726)
[negative] 가끔가다 좀 무겁게 발리는 거 같지만 (리뷰 62720273)"
p005|skinType=A04|발색,퓌 3D 볼류밍 글로스,발색,민감성 피부,conditional,혼재,민감성 피부인데 색감이 사진이랑 다르지 않을까?,"웜톤 베이지, 뮤트 핑크처럼 따뜻하고 여리한 컬러가 예쁘다는 평이 많다. 다만 기존 제품과 색이 달라졌다거나 생각보다 쿨톤으로 느껴진다는 리뷰가 함께 있어, 기대한 발색과 실제 색이 다를 수 있다는 언급이 꾸준히 나온다. 발색 강도 자체는 세지 않다는 말도 있다.",17,3,1,21,8,29,hedged,의견이 갈린다 · 게이트가 한계를 남겼다,태거 방향 오류 가능,5,"[positive] 웜톤 취향 저격으로 굽굽한컬러의 따뜻한 소프트 베이지 컬러라 (리뷰 61365178)
[positive] 여리여리한 뮤트핑크 컬러 예쁘네요 (리뷰 62616580)
[negative] 기존이랑 색이 너무 달라졌어요 (리뷰 62007979)
[negative] 생각보다 쿨!한느낌이고 (리뷰 61479974)
[neutral] 생각보다 발색이 그렇게 강하지 않아서 (리뷰 63359595)"
p005|skinType=A03|발색,퓌 3D 볼류밍 글로스,발색,복합성 피부,conditional,혼재,복합성인데 이 립글로스 발색이 자연스럽게 맑게 나올까?,"연하게도 진하게도 조절되면서 맑고 생기있는 혈색을 낸다는 말이 많다. 다만 웜톤을 기대했는데 실제로는 쿨톤 핑크 베이스로 나온다는 반응이 있어, 발색 자체보다 색상 톤에서 예상과 다를 수 있다는 언급이 나온다.",57,7,3,67,45,112,hedged,의견이 갈린다 · 게이트가 한계를 남겼다,태거 방향 오류 가능,4,"[positive] 진하게 연하게 표현가능해요 (리뷰 62924953)
[positive] 색감도 맑고 생기 있게 표현되어 (리뷰 61406765)
[neutral] 핑크 베이스에 당황할 수 있음 (리뷰 63276425)
[negative] 색이 갈웜임두유알았는데 걍 쿨톤 립이잖아요 (리뷰 63740529)"
p005|skinTrouble=C06|발색,퓌 3D 볼류밍 글로스,발색,블랙헤드 고민,conditional,혼재,색이 예쁘다는데 웜톤한테도 어울릴까?,"바닐라 베이지·바닐라 핑크 계열의 은은한 색감과 탱글한 광이 예쁘다는 말이 많다. 다만 갈웜을 기대했는데 막상 발라보니 쿨톤 립이었다는 리뷰가 있어, 원하는 웜톤감과는 다를 수 있다는 언급이 함께 나온다.",24,2,0,26,19,45,hedged,의견이 갈린다 · 게이트가 한계를 남겼다,소수가 잡음 범위 · 태거 방향 오류 가능,3,"[positive] 바닐라를 얼린 듯 시원한 쿨톤 뮤트 핑크 색감이 여릿하니 정말 예뻐요! (리뷰 61295472)
[positive] 웜톤 찰떡인 따뜻한 바닐라베이지 컬러고 (리뷰 61372461)
[negative] 색이 갈웜임두유알았는데 걍 쿨톤 립이잖아요 (리뷰 63740529)"
p005|skinTrouble=C01|발색,퓌 3D 볼류밍 글로스,발색,잡티 고민,conditional,혼재,잡티 있는 입술인데 이거 바르면 색이 예쁘게 표현될까?,"얇게 바르면 여릿하게, 겹쳐 바르면 진하게 연출된다는 말이 많고, 맑은 발색으로 자연스럽게 혈색을 살려준다는 언급이 꾸준하다. 다만 기존 제품과 색감이 달라졌다는 불만도 있고, 여름뮤트 톤에서는 단독 발색만으로는 안 어울린다는 의견도 나온다.",68,8,4,80,38,118,hedged,의견이 갈린다 · 게이트가 한계를 남겼다,태거 방향 오류 가능,4,"[positive] 진하게 연하게 표현가능해요 (리뷰 62924953)
[positive] 입술에 바르면 자연스럽게 혈색을 살려주는 컬러라 (리뷰 61334572)
[neutral] 여름뮤트라 단독발색으로 어울리진 않지만 (리뷰 61504514)
[negative] 기존이랑 색이 너무 달라졌어요 (리뷰 62007979)"
p005|product=None|발색,퓌 3D 볼류밍 글로스,발색,조건 없음 (이 제품 리뷰 전체),unconditional,혼재,상세페이지 사진처럼 발색이 나올까?,"얇게 바르면 맑고 생기 있게 올라오고 덧바르면 진하게도 연출된다는 말이 많다. 다만 이 제품 단독으로는 상세페이지에서 본 발색이 그대로 나오지 않는다는 지적이 있고, 핑크 베이스라 색감에 당황할 수 있다는 언급도 있다. 쿨톤에게 특히 잘 어울린다는 평이 함께 나온다.",217,24,15,256,138,394,hedged,의견이 갈린다 · 게이트가 한계를 남겼다,태거 방향 오류 가능,5,"[positive] 너무 진하지 않고 맑게 올라와서 (리뷰 62922742)
[positive] 발색도 꽤 있는 편인데 (리뷰 61573806)
[negative] 이 제품 단독으로 색깔이 상세페이지 발색으로 절대 안나옵니다 (리뷰 62078909)
[neutral] 핑크 베이스에 당황할 수 있음 (리뷰 63276425)
[positive] 바닐라 소르베 색상은 확실히 쿨톤한테 훨씬 더 잘 어울리는 컬러입니다 (리뷰 63775087)"
p005|skinType=A01|발색,퓌 3D 볼류밍 글로스,발색,지성 피부,conditional,혼재,지성인데 색이 사진이랑 다르게 뜨지 않을까?,"모브 톤 색상이 기대한 대로 예쁘게 나온다는 말이 많고, 착색은 거의 되지 않는다는 언급도 있다. 다만 생각보다 채도가 높게 나온다는 리뷰도 있어, 발색 강도를 낮게 기대했다면 실제로는 더 진하게 느껴질 수 있다.",24,4,2,30,18,48,hedged,의견이 갈린다 · 게이트가 한계를 남겼다,태거 방향 오류 가능,3,"[positive] 색상 자체는 모브의 정석 같은 색상으로 예쁨 (리뷰 61575542)
[neutral] 착색은 거의 잘 안되는 편이에요 (리뷰 62870136)
[negative] 생각보다 채도가 높았어요 (리뷰 63854693)"
p005|skinTrouble=C05|발색,퓌 3D 볼류밍 글로스,발색,트러블 고민,conditional,혼재,색이 예쁘다는데 막상 발라보면 나한테도 그렇게 예쁘게 나올까?,"바닐라 소르베 같은 컬러가 쿨톤에 특히 잘 어울리고, 부담스럽지 않으면서도 예쁘게 발색된다는 말이 많다. 다만 기존 색상과 달라졌다는 언급과, 생각보다 발색이 강하지 않다는 언급이 함께 나온다. 진하고 또렷한 발색을 기대한다면 여릿한 쪽에 가깝다는 점을 감안하는 게 좋다.",42,4,1,47,32,79,hedged,의견이 갈린다 · 게이트가 한계를 남겼다,소수가 잡음 범위 · 태거 방향 오류 가능,5,"[positive] 바닐라 소르베 색상은 확실히 쿨톤한테 훨씬 더 잘 어울리는 컬러입니다 (리뷰 63775087)
[positive] 여릿한 컬러로 발색되는게 너무 마음에 들더라고요 (리뷰 61373267)
[positive] 컬러가 부담스럽지 않고 (리뷰 61444467)
[negative] 기존이랑 색이 너무 달라졌어요 (리뷰 62007979)
[neutral] 생각보다 발색이 그렇게 강하지 않아서 (리뷰 63359595)"
p005|skinTrouble=미기재|발색,퓌 3D 볼류밍 글로스,발색,피부고민을 안 밝힌 리뷰,conditional,혼재,상세페이지 사진처럼 색이 예쁘게 나올까?,"쿨톤에도 잘 어울리는 차분한 핑크 베이지 톤으로 투명하게 발색된다는 평이 많다. 다만 이 제품만 단독으로 바르면 상세페이지 사진과 같은 발색은 안 나온다는 지적이 있고, 처음 발색했을 때 생각보다 탁하고 진하게 느껴졌다는 언급도 있다.",80,8,8,96,46,142,hedged,의견이 갈린다 · 게이트가 한계를 남겼다,태거 방향 오류 가능,4,"[positive] 차분한 핑크 베이지 느낌이라 어떤 메이크업에도 잘 어울렸어요 (리뷰 61305939)
[positive] 쿨톤이 사용하기 좋은 여릿한 뮤트 핑크 컬러 (리뷰 61418027)
[negative] 이 제품 단독으로 색깔이 상세페이지 발색으로 절대 안나옵니다 (리뷰 62078909)
[neutral] 처음 발색했을땐 너무 탁하고 진해서 (리뷰 61398824)"
p005|skinType=미기재|발색,퓌 3D 볼류밍 글로스,발색,피부타입을 안 밝힌 리뷰,conditional,혼재,상세페이지 색상 그대로 발색될까?,"상세페이지 색보다 연하게, 차분한 핑크·뮤트 톤으로 은은하게 나온다는 말이 많다. 다만 상세페이지 발색은 아예 기대하지 말라는 리뷰도 있어, 정확한 컬러 재현을 원한다면 실망할 수 있다. 투명 글로스에 가까운 옅은 발색이라는 언급이 함께 나온다.",70,7,6,83,40,123,hedged,의견이 갈린다 · 게이트가 한계를 남겼다,태거 방향 오류 가능,4,"[negative] 이 제품 단독으로 색깔이 상세페이지 발색으로 절대 안나옵니다 (리뷰 62078909)
[positive] 차분한 핑크 베이지 느낌이라 어떤 메이크업에도 잘 어울렸어요 (리뷰 61305939)
[positive] 투명한 입 글로스 같이 발색 되구요 (리뷰 63052777)
[neutral] 색은 은은한한편이라 (리뷰 63109735)"
p005|skinType=A03|보습감,퓌 3D 볼류밍 글로스,보습감,복합성 피부,conditional,긍정,복합성인데 립글로스 하나로 촉촉함이 유지될까?,"발랐을 때 립밤을 바른 듯 촉촉하고 시간이 지나도 윤기와 수분감이 유지된다는 평이 많다. 각질이나 건조함이 있던 입술에도 촉촉하게 덮인다는 언급이 있어, 복합성 입술에도 부담 없이 쓸 수 있다는 쪽으로 보인다. 가격이 있다는 언급이 있었지만 촉촉함 자체를 부정적으로 말한 리뷰는 보이지 않는다.",15,0,0,15,97,112,hedged,말하지 않은 사람이 많다 · 게이트가 한계를 남겼다,태거 방향 오류 가능,4,"[positive] 촉촉한 립밤 바른 것처럼 (리뷰 61573806)
[positive] 건조함 없이 오랫동안 윤기가 유지되는 점이 특히 마음에 들었습니다 (리뷰 61406765)
[positive] 건조함이나 각질을 촉촉하게 잠재워줘요. (리뷰 61301111)
[positive] 퓌가 좀 비싼거 같기한데 촉촉하고 향도 좋고 (리뷰 61504514)"
p005|skinTrouble=C01|보습감,퓌 3D 볼류밍 글로스,보습감,잡티 고민,conditional,긍정,입술 각질이나 건조함이 있는데 이거 하나로 촉촉함이 유지될까?,"립밤을 바른 것 같은 촉촉함과 건조함·각질을 잠재워준다는 말이 여러 사람에게서 나온다. 시럽처럼 탱글하고 수분감이 좋다는 표현도 반복되며, 가격이 아쉽다는 언급은 있어도 보습력 자체에 대한 불만은 인용에서 보이지 않는다.",18,0,0,18,100,118,hedged,말하지 않은 사람이 많다 · 게이트가 한계를 남겼다,태거 방향 오류 가능,4,"[positive] 촉촉한 립밤 바른 것처럼 (리뷰 61573806)
[positive] 건조함이나 각질을 촉촉하게 잠재워줘요. (리뷰 61301111)
[positive] 진짜 촉촉 탱글 시럽광 장난 아님!!!! (리뷰 61329291)
[positive] 퓌가 좀 비싼거 같기한데 촉촉하고 향도 좋고 (리뷰 61504514)"
p005|product=None|보습감,퓌 3D 볼류밍 글로스,보습감,조건 없음 (이 제품 리뷰 전체),unconditional,긍정,립글로스인데 건조하지 않고 촉촉하게 가나?,"발랐을 때 립밤을 바른 듯한 촉촉함이 시간이 지나도 잘 유지된다는 말이 많다. 먹는 상황이 아니면 계속 촉촉하다는 언급도 있어, 수정 화장 부담이 적다는 평으로 이어진다.",64,0,0,64,330,394,hedged,말하지 않은 사람이 많다 · 게이트가 한계를 남겼다,태거 방향 오류 가능,3,"[positive] 건조함 없이 오랫동안 윤기가 유지되는 점이 특히 마음에 들었습니다 (리뷰 61406765)
[positive] 촉촉함도 꽤 오래 유지되는 편이라 수정 화장을 자주 하지 않아도 괜찮았습니다 (리뷰 61305939)
[positive] 아주 촉촉하고 먼가를 먹지않는 이상 계속 촉촉하게 지속 (리뷰 61861610)"
p005|skinTrouble=미기재|보습감,퓌 3D 볼류밍 글로스,보습감,피부고민을 안 밝힌 리뷰,conditional,긍정,이거 하나로 입술이 오래 촉촉할까?,"발랐을 때 촉촉하게 발리고 시간이 지나도 그 촉촉함이 꽤 오래 유지된다는 말이 많다. 각질이 일어나거나 금방 마르는 느낌은 언급되지 않았고, 음식을 먹지 않는 이상 계속 촉촉함이 지속된다는 리뷰도 있다. 덕분에 수정 화장을 자주 하지 않아도 괜찮았다는 반응도 함께 나온다.",31,0,0,31,111,142,hedged,말하지 않은 사람이 많다 · 게이트가 한계를 남겼다,태거 방향 오류 가능,4,"[positive] 건조함 없이 오랫동안 윤기가 유지되는 점이 특히 마음에 들었습니다 (리뷰 61406765)
[positive] 촉촉함도 꽤 오래 유지되는 편이라 수정 화장을 자주 하지 않아도 괜찮았습니다 (리뷰 61305939)
[positive] 아주 촉촉하고 먼가를 먹지않는 이상 계속 촉촉하게 지속 (리뷰 61861610)
[positive] 보습이 충~분히 되는 느낌이예요! (리뷰 61307150)"
p005|skinTrouble=C04|유분/번들거림,퓌 3D 볼류밍 글로스,유분/번들거림,각질 고민,conditional,혼재,각질 일어나는 편인데 이거 바르면 끈적이지 않을까?,"산뜻하게 발리고 이른바 '요플레 현상' 없이 데일리로 쓰기 좋다는 말이 많다. 반면 같은 제품을 두고 거미줄처럼 늘어지고 많이 끈적거린다는 말도 그만큼 나온다. 인용만으로는 각질 여부가 이 차이를 가르는지 확인되지 않아, 발림 두께나 개인 피부 상태에 따라 체감이 크게 갈리는 것으로 보인다.",4,4,0,8,29,37,hedged,의견이 갈린다 · 말하지 않은 사람이 많다 · 게이트가 한계를 남겼다,태거 방향 오류 가능,4,"[positive] 끈적임은 심하지 않은데 (리뷰 61337023)
[negative] 너머 끈적끈적하고 거미줄 (리뷰 62791360)
[positive] 끈적임도 심하지 않아 데일리로 쓰기 좋아요 (리뷰 63071950)
[negative] 너무 찐득 한 느낌이라 (리뷰 63427732)"
p005|skinType=A02|유분/번들거림,퓌 3D 볼류밍 글로스,유분/번들거림,건성 피부,conditional,혼재,건성인데 끈적임 없이 발릴까?,"끈적임이 전혀 없다거나 생각보다 심하지 않다는 후기가 있는 반면, 끈적임이 있다는 말도 그만큼 자주 나온다. 일부는 거미줄처럼 끈적하다거나 머리카락이 달라붙을 정도라고 표현하고, 끈적임이 부담스러운 날을 따로 언급하는 리뷰도 있다. 건성이라는 조건과 끈적임 정도를 직접 연결하는 내용은 인용에서 보이지 않는다.",4,7,0,11,48,59,hedged,의견이 갈린다 · 말하지 않은 사람이 많다 · 게이트가 한계를 남겼다,태거 방향 오류 가능,7,"[positive] 끈적임도 생각보다 심하지 않아서 (리뷰 62922742)
[negative] 아무래도 약간의 끈적임은 있는데 (리뷰 62048689)
[negative] 너머 끈적끈적하고 거미줄 (리뷰 62791360)
[positive] 그런데도 끈적이지 않아서 너무 마음에 들어요!! (리뷰 61344048)
[negative] 끈적임이 부담스러운 날에는 (리뷰 63946397)
[positive] 끈적임은 전혀 없어서 (리뷰 62990773)
[negative] 끈적해서 머리카락은 잘 붙어요 (리뷰 62803217)"
p005|skinTrouble=C02|유분/번들거림,퓌 3D 볼류밍 글로스,유분/번들거림,미백 고민,conditional,혼재,"발림은 좋다는데, 실제로 끈적이거나 날림머리 붙는 건 아닐까?",끈적임 자체는 심하지 않다는 반응이 많아 덧발라도 답답하지 않다는 말이 나온다. 다만 발림 성분이 남아서인지 바람이 조금만 불어도 머리카락이 입가에 달라붙는다는 불만이 반복된다. 이 부분은 실외에서 바람을 맞는 상황에서 특히 불편하다는 언급이다.,4,7,1,12,54,66,hedged,의견이 갈린다 · 말하지 않은 사람이 많다 · 게이트가 한계를 남겼다,태거 방향 오류 가능,4,"[positive] 끈적임이 심하지 않아 (리뷰 63665844)
[positive] 끈적임은 전혀 없어서 (리뷰 62990773)
[negative] 바르자마자 바람불면 머리카락이 와라라락 붙어버리지만 (리뷰 62410393)
[negative] 바람이 쪼꼼만 불어도 머리카락이 다 입에 쩍쩍달라붙어서 (리뷰 62863167)"
p005|skinType=A03|유분/번들거림,퓌 3D 볼류밍 글로스,유분/번들거림,복합성 피부,conditional,혼재,복합성인데 이거 바르면 끈적이지 않을까?,끈적임이 과하지 않고 덧발라도 답답하지 않다는 평이 많다. 다만 찐득한 느낌이 든다거나 바람 불면 머리카락이 달라붙는다는 불만도 꾸준히 나온다. 어느 조건에서 갈리는지는 뚜렷하게 나오지 않는다.,8,15,1,24,88,112,hedged,의견이 갈린다 · 말하지 않은 사람이 많다 · 게이트가 한계를 남겼다,태거 방향 오류 가능,5,"[negative] 약간의 끈적임은 있는 편이라 (리뷰 61573806)
[positive] 끈적임은 과하지 않은 편이라 부담 없이 사용할 수 있었고 (리뷰 61406765)
[negative] 너무 찐득 한 느낌이라 (리뷰 63427732)
[negative] 바르자마자 바람불면 머리카락이 와라라락 붙어버리지만 (리뷰 62410393)
[neutral] 덧발라도 답답하거나 끈적이는 느낌이 심하지 않더라고요 (리뷰 63385389)"
p005|skinTrouble=C01|유분/번들거림,퓌 3D 볼류밍 글로스,유분/번들거림,잡티 고민,conditional,혼재,글로스인데 끈적임 심하지 않을까?,"요플레 현상 없이 끈적임이 심하지 않다는 리뷰도 있지만, 찐득하고 진짜 끈적한 글로스라는 말이 더 많이 나온다. 바람 불면 머리카락이 들러붙는다는 언급도 있어 전형적인 유분 많은 글로스에 가깝다는 쪽이 우세하다.",5,11,1,17,101,118,hedged,의견이 갈린다 · 말하지 않은 사람이 많다 · 게이트가 한계를 남겼다,태거 방향 오류 가능,4,"[negative] 진짜 걍 끈적한 글로스인데… (리뷰 63968703)
[negative] 바르자마자 바람불면 머리카락이 와라라락 붙어버리지만 (리뷰 62410393)
[positive] 끈적임이 심하지 않아 (리뷰 63665844)
[neutral] 덧발라도 답답하거나 끈적이는 느낌이 심하지 않더라고요 (리뷰 63385389)"
